Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:39,2019-09-24 18:28:41,2.009s,PASSED
"comment(""INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab data filling"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:41,2019-09-24 18:28:41,0.004s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:41,2019-09-24 18:28:42,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:42,2019-09-24 18:28:42,0.002s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstelling sinds calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:42,2019-09-24 18:28:43,0.627s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:43,2019-09-24 18:28:45,2.003s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:28:45,2019-09-24 18:28:45,0.419s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:45,2019-09-24 18:28:46,1.005s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:28:46,2019-09-24 18:28:47,0.403s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:47,2019-09-24 18:28:48,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:48,2019-09-24 18:28:48,0.708s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:48,2019-09-24 18:28:49,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Plaatsing sinds""), ""01012019"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:49,2019-09-24 18:28:50,0.540s,PASSED
"comment(""Checking dropdown"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:50,2019-09-24 18:28:50,0.006s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:50,2019-09-24 18:28:51,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:51,2019-09-24 18:28:51,0.581s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:51,2019-09-24 18:28:53,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Op grond van artikel WTU-BES lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:53,2019-09-24 18:28:54,0.507s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:54,2019-09-24 18:28:56,2.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum aan_staandehouding Datum grensweigering""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:28:56,2019-09-24 18:28:56,0.002s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/staandehouding Datum grensweigering calender icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:28:56,2019-09-24 18:28:57,0.612s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:28:57,2019-09-24 18:28:59,2.010s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:28:59,2019-09-24 18:28:59,0.405s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:28:59,2019-09-24 18:29:00,1.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:29:00,2019-09-24 18:29:00,0.394s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:00,2019-09-24 18:29:01,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:29:01,2019-09-24 18:29:02,0.526s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:02,2019-09-24 18:29:03,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Reden aan_staandehouding Reden grensweigering""), ""testing :: Reden aan_staandehouding Reden grensweigering"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:03,2019-09-24 18:29:05,2.309s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:05,2019-09-24 18:29:06,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie""), ""a"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:06,2019-09-24 18:29:07,0.500s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:29:07,2019-09-24 18:29:09,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Inbewaringstellings-locatie lb""))",Chrome 77.0.3865.90,,,2019-09-24 18:29:09,2019-09-24 18:29:09,0.531s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:29:09,2019-09-24 18:29:11,2.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Naam advocaat""), ""testing :: Naam advocaat"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:11,2019-09-24 18:29:12,1.161s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:12,2019-09-24 18:29:13,1.007s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/advocaat telefoonnummer""), ""985213647"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:13,2019-09-24 18:29:14,0.722s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:14,2019-09-24 18:29:15,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Naam ambtenaar KPCN _KmarCarib""), ""testing :: Naam ambtenaar KPCN /KmarCarib"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:15,2019-09-24 18:29:17,1.734s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:17,2019-09-24 18:29:18,1.004s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Bekend bij IND-CN in het kader van""), ""testing :: Bekend bij IND-CN in het kader van toelating/bescherming"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:18,2019-09-24 18:29:20,2.422s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:29:20,2019-09-24 18:29:22,2.010s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf""), ""02/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:22,2019-09-24 18:29:22,0.005s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/Datum beeindiging rechtmatig verblijf calendar icon""))",Chrome 77.0.3865.90,,,2019-09-24 18:29:22,2019-09-24 18:29:23,0.585s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:29:23,2019-09-24 18:29:25,2.006s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightmonth""), ""sep"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:29:25,2019-09-24 18:29:25,0.476s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:25,2019-09-24 18:29:26,1.004s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Monthyear/Rightyear""), ""2019"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:29:26,2019-09-24 18:29:27,0.394s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:27,2019-09-24 18:29:28,1.009s,PASSED
"click(findTestObject(""Actpol_Scripts/Date/16th right frame""))",Chrome 77.0.3865.90,,,2019-09-24 18:29:28,2019-09-24 18:29:28,0.549s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:29:28,2019-09-24 18:29:30,2.003s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:29:30,2019-09-24 18:29:30,0.033s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/3 INBEWARINGSTELLINGS_C.Q._PLAATSINGSGEGEVENS/INBEWARINGSTELLINGS C.Q. PLAATSINGSGEGEVENS tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:29:30,2019-09-24 18:29:31,0.494s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:31,2019-09-24 18:29:32,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/4 GEDRAG_MEDISCH/GEDRAG MEDISCH tab""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:29:32,2019-09-24 18:29:33,0.690s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:29:33,2019-09-24 18:29:35,2.007s,PASSED
"comment(""Checking jaa validation"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:35,2019-09-24 18:29:35,0.010s,PASSED
"for ([i = 1, i <= 19, (i++)])",Chrome 77.0.3865.90,checking ja radio button,,2019-09-24 18:29:35,2019-09-24 18:29:51,16.790s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:29:51,2019-09-24 18:29:52,0.725s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:52,2019-09-24 18:29:53,1.004s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:29:53,2019-09-24 18:29:53,0.056s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:29:53,2019-09-24 18:29:54,1.005s,PASSED
"comment(""Checking nee validation"")",Chrome 77.0.3865.90,,,2019-09-24 18:29:54,2019-09-24 18:29:54,0.004s,PASSED
"s1 = ""//*[@id=""MiddelenAUform""]/table/tbody/tr[1]/td[2]/input[2]""",Chrome 77.0.3865.90,checking naa radio button,,2019-09-24 18:29:54,2019-09-24 18:29:54,0.003s,PASSED
"s2 = ""//*[@id=""MiddelenAUform""]/table/tbody/tr[3]/td[2]/input[2]""",Chrome 77.0.3865.90,,,2019-09-24 18:29:54,2019-09-24 18:29:54,0.006s,PASSED
"s20 = ""//*[@id=""MiddelenAUform""]/table/tbody/tr[20]/td[2]/input[2]""",Chrome 77.0.3865.90,,,2019-09-24 18:29:54,2019-09-24 18:29:54,0.003s,PASSED
"s21 = ""//*[@id=""MiddelenAUform""]/table/tbody/tr[21]/td[2]/input[2]""",Chrome 77.0.3865.90,,,2019-09-24 18:29:54,2019-09-24 18:29:54,0.004s,PASSED
"for ([i = 1, i <= 16, (i++)])",Chrome 77.0.3865.90,checking naa radio button,,2019-09-24 18:29:54,2019-09-24 18:30:07,13.104s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:30:07,2019-09-24 18:30:08,1.017s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:30:08,2019-09-24 18:30:09,0.560s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:30:09,2019-09-24 18:30:10,1.005s,PASSED
"scrollToPosition(10, 7)",Chrome 77.0.3865.90,,,2019-09-24 18:30:10,2019-09-24 18:30:10,0.068s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:30:10,2019-09-24 18:30:11,1.004s,PASSED
"comment(""Checking onbekend validation"")",Chrome 77.0.3865.90,,,2019-09-24 18:30:11,2019-09-24 18:30:11,0.004s,PASSED
"for ([i = 1, i <= 15, (i++)])",Chrome 77.0.3865.90,checking onbekend radio button,,2019-09-24 18:30:11,2019-09-24 18:31:24,1m - 13.461s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:31:24,2019-09-24 18:31:25,1.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:31:25,2019-09-24 18:31:26,0.604s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:31:26,2019-09-24 18:31:27,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBSC SAVE""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:31:27,2019-09-24 18:31:28,0.557s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:31:28,2019-09-24 18:31:29,1.007s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-563,Chrome 77.0.3865.90,"Description:
Add in the MBES18 module a possibility to enter Incident.

Solution:
Create a tab called Incident to register fields in the fields in the attachment.

Testplan:
Step 1: Go to Opsporing - MBES18 fill in required fields and click save
Step 2: Go to Tab Incident fill in all fields
Step 3: save record.

Navigation:
Opsporing - MBES18 - Tab Incident",ACTPOL-563,2019-09-24 18:31:31,2019-09-24 18:32:33,1m - 1.883s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,,,2019-09-24 18:31:32,2019-09-24 18:31:52,19.773s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:31:52,2019-09-24 18:31:58,6.004s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:31:58,2019-09-24 18:31:58,0.275s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:31:58,2019-09-24 18:31:58,0.001s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:31:58,2019-09-24 18:32:02,4.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:02,2019-09-24 18:32:02,0.309s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:32:02,2019-09-24 18:32:04,2.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:32:04,2019-09-24 18:32:04,0.225s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:04,2019-09-24 18:32:05,1.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:05,2019-09-24 18:32:06,0.742s,PASSED
delay(8),Chrome 77.0.3865.90,,,2019-09-24 18:32:06,2019-09-24 18:32:14,8.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:14,2019-09-24 18:32:15,0.564s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN tab""), OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:32:15,2019-09-24 18:32:15,0.680s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:32:15,2019-09-24 18:32:17,2.004s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN new""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:17,2019-09-24 18:32:18,0.576s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.004s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN save""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.004s,NOT_RUN
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.002s,NOT_RUN
incidentalerttext = getAlertText(OPTIONAL),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.002s,NOT_RUN
log.logInfo(incidentalerttext),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
"delay(1, OPTIONAL)",Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.002s,NOT_RUN
acceptAlert(OPTIONAL),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.004s,NOT_RUN
takeScreenshot(),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
"log.logInfo(""successfully saved data without entering any details"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.002s,NOT_RUN
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/Registratie tab""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.005s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.003s,NOT_RUN
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN new""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:18,0.004s,NOT_RUN
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:18,2019-09-24 18:32:19,1.009s,PASSED
"selectOptionByLabel(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Organisatie""), ""SKS"", false)",Chrome 77.0.3865.90,,,2019-09-24 18:32:19,2019-09-24 18:32:20,0.861s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:20,2019-09-24 18:32:21,1.009s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Datum Incident""), ""29/09/2019"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:21,2019-09-24 18:32:22,0.616s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:22,2019-09-24 18:32:23,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Bejzonderheden""), ""testing : Bejzonderheden"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:23,2019-09-24 18:32:24,1.181s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:24,2019-09-24 18:32:25,1.005s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Contactperson""), ""testing : Contactperson"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:25,2019-09-24 18:32:26,1.255s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:26,2019-09-24 18:32:27,1.006s,PASSED
"setText(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/Telefoonnummer""), ""987512364"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:27,2019-09-24 18:32:28,0.885s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:28,2019-09-24 18:32:29,1.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/5 INCIDENTEN/INCIDENTEN save""))",Chrome 77.0.3865.90,,,2019-09-24 18:32:29,2019-09-24 18:32:30,0.597s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:32:30,2019-09-24 18:32:31,1.006s,PASSED
takeScreenshot(),Chrome 77.0.3865.90,,,2019-09-24 18:32:31,2019-09-24 18:32:31,0.521s,PASSED
"log.logInfo(""successfully saved data"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:31,2019-09-24 18:32:31,0.002s,PASSED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-564,Chrome 77.0.3865.90,"Description:
Add in the MBES18 module a possibility to enter Overige gegevens (additional information).

Solution:
Create a tab called Overige gegevenst to register fields in the fields in the attachment.

Testplan:
Step 1: Go to Opsporing - MBES18 fill in required fields and click save
Step 2: Go to Tab Overige gegevens fill in all fields
Step 3: save record.

Navigation:
Opsporing - MBES18 - Tab Overige gegevens",ACTPOL-564,2019-09-24 18:32:33,2019-09-24 18:34:22,1m - 48.513s,FAILED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,Login to the application,,2019-09-24 18:32:34,2019-09-24 18:32:52,18.321s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:32:52,2019-09-24 18:32:58,6.006s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:32:58,2019-09-24 18:32:58,0.003s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:32:58,2019-09-24 18:32:59,0.351s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 77.0.3865.90,,,2019-09-24 18:32:59,2019-09-24 18:32:59,0.004s,PASSED
delay(4),Chrome 77.0.3865.90,,,2019-09-24 18:32:59,2019-09-24 18:33:03,4.018s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:33:03,2019-09-24 18:33:03,0.330s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:33:03,2019-09-24 18:33:05,2.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:33:05,2019-09-24 18:33:05,0.228s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 77.0.3865.90,,,2019-09-24 18:33:05,2019-09-24 18:33:05,0.002s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:33:05,2019-09-24 18:33:06,1.006s,PASSED
delay(9),Chrome 77.0.3865.90,,,2019-09-24 18:33:06,2019-09-24 18:33:15,9.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 77.0.3865.90,Click new btn,,2019-09-24 18:33:15,2019-09-24 18:34:19,1m - 4.127s,FAILED
,,,,,,,
Test Cases/JIRA Tasks/Release 6.6/ACTPOL-565,Chrome 77.0.3865.90,"Description:
Add in the MBES18 module a possibility to enter Bezitting/Bagage (personal items and lugage).

Solution:
Create a tab called Bezitting/Bagage to register fields in the fields in the attachment.

Testplan:
Step 1: Go to Opsporing - MBES18 fill in required fields and click save
Step 2: Go to Tab Bezitting/Bagage fill in all fields
Step 3: save record.

Navigation:
Opsporing - MBES18 - Tab Bezitting/Bagage",ACTPOL-565,2019-09-24 18:34:22,2019-09-24 18:39:12,4m - 49.882s,PASSED
"callTestCase(findTestCase(""main/Actpol_Login_testenv""), [:], STOP_ON_FAILURE)",Chrome 77.0.3865.90,Login to the application,,2019-09-24 18:34:22,2019-09-24 18:34:42,19.101s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:34:42,2019-09-24 18:34:48,6.004s,PASSED
log = new com.kms.katalon.core.logging.KeywordLogger(),Chrome 77.0.3865.90,,,2019-09-24 18:34:48,2019-09-24 18:34:48,0.003s,PASSED
"mouseOver(findTestObject(""Actpol_Scripts/Menu navigation/Generiek/Generiek""))",Chrome 77.0.3865.90,Mouse over to Generic tab,,2019-09-24 18:34:48,2019-09-24 18:34:48,0.307s,PASSED
"log.logInfo(""Successfully logged"")",Chrome 77.0.3865.90,,,2019-09-24 18:34:48,2019-09-24 18:34:48,0.002s,PASSED
delay(5),Chrome 77.0.3865.90,,,2019-09-24 18:34:48,2019-09-24 18:34:53,5.005s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:34:53,2019-09-24 18:34:53,0.283s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:34:53,2019-09-24 18:34:55,2.006s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:34:55,2019-09-24 18:34:55,0.232s,PASSED
delay(2),Chrome 77.0.3865.90,,,2019-09-24 18:34:55,2019-09-24 18:34:57,2.007s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/MBES18 TAB""))",Chrome 77.0.3865.90,Click MBES tab,,2019-09-24 18:34:57,2019-09-24 18:34:58,0.332s,PASSED
delay(1),Chrome 77.0.3865.90,,,2019-09-24 18:34:58,2019-09-24 18:34:59,1.007s,PASSED
"log.logInfo(""Clicking MBES18 tab "")",Chrome 77.0.3865.90,,,2019-09-24 18:34:59,2019-09-24 18:34:59,0.002s,PASSED
delay(8),Chrome 77.0.3865.90,,,2019-09-24 18:34:59,2019-09-24 18:35:07,8.011s,PASSED
"click(findTestObject(""Actpol_Scripts/Opsporing/MBES18/mbes new""))",Chrome 77.0.3865.90,Click new btn,,2019-09-24 18:35:07,2019-09-24 18:35:07,0.626s,PASSED
"log.logInfo(""Clicking MBES18 new button "")",Chrome 77.0.3865.90,,,2019-09-24 18:35:07,2019-09-24 18:35:07,0.005s,PASSED
delay(6),Chrome 77.0.3865.90,,,2019-09-24 18:35:07,2019-09-24 18:35:13,6.006s,PASSED
